Elapsed time,HeightMSL,      P, Temp,   RH, Dewp,  Dir,Speed,GpsHeightMSL,AscRate,     Pc,       Lat,       Lon, VirT,PotTemp,          KeyFlags
           s,        m,    hPa,   °C,    %,   °C,    °,  m/s,           m,    m/s,    hPa,         °,         °,   °C,     °C,                  
        5508,    26283,  21.00,-53.6, 1.18,-85.3, 91.0, 18.1,       26283,    5.6,  21.00,-33.961261,155.040585,-53.6,  392.5,                  
        5509,    26289,  20.98,-53.5, 1.18,-85.3, 91.1, 18.1,       26289,    5.8,  20.98,-33.961263,155.040394,-53.5,  392.8,                  
        5510,    26295,  20.96,-53.5, 1.17,-85.3, 91.2, 18.1,       26295,    5.9,  20.96,-33.961266,155.040201,-53.5,  393.1,                  
        5511,    26300,  20.94,-53.4, 1.17,-85.3, 91.2, 18.2,       26300,    5.8,  20.94,-33.961265,155.040008,-53.4,  393.5,                  
        5512,    26306,  20.92,-53.4, 1.17,-85.2, 91.3, 18.2,       26306,    5.5,  20.92,-33.961259,155.039815,-53.4,  393.8,                  
        5513,    26311,  20.90,-53.3, 1.16,-85.2, 91.4, 18.3,       26311,    5.4,  20.90,-33.961250,155.039618,-53.3,  394.1,                  
        5514,    26317,  20.89,-53.3, 1.16,-85.2, 91.5, 18.3,       26317,    5.4,  20.89,-33.961242,155.039415,-53.3,  394.4,                  
        5515,    26322,  20.87,-53.2, 1.16,-85.2, 91.5, 18.3,       26322,    5.5,  20.87,-33.961237,155.039206,-53.2,  394.8,                  
        5516,    26328,  20.85,-53.2, 1.15,-85.1, 91.6, 18.4,       26328,    5.6,  20.85,-33.961234,155.038994,-53.1,  395.1,                  
        5517,    26333,  20.83,-53.1, 1.15,-85.1, 91.6, 18.4,       26333,    5.5,  20.83,-33.961231,155.038785,-53.1,  395.4,          PiTiUi  
        5518,    26339,  20.81,-53.1, 1.15,-85.1, 91.7, 18.4,       26339,    5.3,  20.81,-33.961225,155.038582,-53.1,  395.7,                  
        5519,    26344,  20.80,-53.0, 1.14,-85.1, 91.7, 18.4,       26344,    5.1,  20.80,-33.961216,155.038386,-53.0,  396.0,                  
        5520,    26349,  20.78,-53.0, 1.14,-85.1, 91.8, 18.4,       26349,    5.1,  20.78,-33.961206,155.038192,-53.0,  396.2,                  
        5521,    26354,  20.77,-53.0, 1.14,-85.1, 91.8, 18.5,       26354,    5.3,  20.77,-33.961197,155.037996,-53.0,  396.4,                  
        5522,    26359,  20.75,-52.9, 1.14,-85.1, 91.8, 18.5,       26359,    5.5,  20.75,-33.961191,155.037794,-52.9,  396.7,                  
        5523,    26365,  20.73,-52.9, 1.14,-85.1, 91.9, 18.5,       26365,    5.6,  20.73,-33.961188,155.037590,-52.9,  396.9,                  
        5524,    26371,  20.71,-52.9, 1.14,-85.1, 91.9, 18.5,       26371,    5.5,  20.71,-33.961184,155.037388,-52.9,  397.1,                  
        5525,    26376,  20.69,-52.9, 1.14,-85.0, 91.9, 18.5,       26376,    5.4,  20.69,-33.961180,155.037190,-52.9,  397.3,                  
        5526,    26381,  20.68,-52.9, 1.14,-85.0, 91.9, 18.5,       26381,    5.3,  20.68,-33.961173,155.036995,-52.9,  397.5,                  
        5527,    26387,  20.66,-52.9, 1.13,-85.0, 91.9, 18.6,       26386,    5.3,  20.66,-33.961165,155.036800,-52.9,  397.7,                  
        5528,    26392,  20.64,-52.9, 1.13,-85.0, 91.9, 18.6,       26392,    5.3,  20.64,-33.961156,155.036598,-52.9,  397.9,          PiTiUiWi
        5529,    26397,  20.62,-52.8, 1.14,-85.0, 91.9, 18.6,       26397,    5.4,  20.62,-33.961146,155.036390,-52.8,  398.1,          PiTiUiWi
        5530,    26403,  20.61,-52.8, 1.14,-85.0, 91.8, 18.6,       26402,    5.4,  20.61,-33.961135,155.036178,-52.8,  398.3,          PiTiUiWi
        5531,    26408,  20.59,-52.8, 1.14,-85.0, 91.8, 18.6,       26408,    5.5,  20.59,-33.961124,155.035961,-52.8,  398.5,          PiTiUiWi
        5532,    26414,  20.57,-52.8, 1.14,-85.0, 91.8, 18.6,       26413,    5.5,  20.57,-33.961112,155.035742,-52.8,  398.6,          PiTiUiWi
        5533,    26419,  20.55,-52.8, 1.14,-85.0, 91.7, 18.6,       26419,    5.6,  20.55,-33.961099,155.035521,-52.8,  398.8,          PiTiUiWi
        5534,    26425,  20.54,-52.8, 1.14,-85.0, 91.7, 18.7,       26425,    5.7,  20.54,-33.961086,155.035300,-52.8,  399.0,          PiTiUiWi
        5535,    26431,  20.52,-52.8, 1.14,-85.0, 91.6, 18.7,       26431,    5.7,  20.52,-33.961073,155.035079,-52.8,  399.1,          Pi    Wi
        5536,    26437,  20.50,-52.8, 1.14,-85.0, 91.6, 18.7,       26436,    5.8,  20.50,-33.961060,155.034859,-52.8,  399.3,                Wi
        5537,    26442,  20.48,-52.8, 1.14,-85.0, 91.5, 18.7,       26442,    5.9,  20.48,-33.961046,155.034643,-52.8,  399.5,                  
        5538,    26448,  20.46,-52.8, 1.14,-85.0, 91.4, 18.7,       26448,    6.0,  20.46,-33.961032,155.034434,-52.8,  399.7,                  
        5539,    26454,  20.44,-52.8, 1.14,-85.0, 91.4, 18.8,       26454,    5.9,  20.44,-33.961019,155.034237,-52.8,  399.9,                  
        5540,    26460,  20.43,-52.8, 1.15,-84.9, 91.3, 18.8,       26460,    5.8,  20.43,-33.961010,155.034048,-52.8,  400.1,          PiTiUi  
        5541,    26466,  20.41,-52.8, 1.15,-84.9, 91.3, 18.8,       26466,    5.5,  20.41,-33.961009,155.033864,-52.8,  400.3,                  
        5542,    26471,  20.39,-52.8, 1.15,-84.9, 91.2, 18.9,       26471,    5.3,  20.39,-33.961016,155.033680,-52.8,  400.5,                  
        5543,    26476,  20.38,-52.8, 1.15,-84.9, 91.2, 18.9,       26476,    5.2,  20.38,-33.961030,155.033495,-52.8,  400.7,                  
        5544,    26481,  20.36,-52.7, 1.15,-84.9, 91.1, 18.9,       26481,    5.2,  20.36,-33.961046,155.033306,-52.7,  400.9,          PiTiUi  
        5545,    26486,  20.34,-52.7, 1.15,-84.9, 91.0, 19.0,       26486,    5.2,  20.34,-33.961058,155.033114,-52.7,  401.1,                  
        5546,    26492,  20.32,-52.7, 1.15,-84.8, 91.0, 19.0,       26492,    5.3,  20.32,-33.961064,155.032919,-52.7,  401.3,                  
        5547,    26497,  20.31,-52.7, 1.15,-84.8, 90.9, 19.0,       26497,    5.5,  20.31,-33.961062,155.032720,-52.7,  401.5,                  
        5548,    26503,  20.29,-52.7, 1.15,-84.8, 90.8, 19.1,       26503,    5.7,  20.29,-33.961055,155.032514,-52.7,  401.7,                  
        5549,    26509,  20.27,-52.7, 1.15,-84.8, 90.8, 19.1,       26509,    5.8,  20.27,-33.961048,155.032300,-52.7,  401.9,                  
        5550,    26514,  20.25,-52.7, 1.15,-84.8, 90.7, 19.2,       26515,    5.7,  20.25,-33.961042,155.032082,-52.7,  402.1,          PiTiUi  
        5551,    26520,  20.24,-52.7, 1.15,-84.8, 90.6, 19.2,       26520,    5.6,  20.24,-33.961037,155.031865,-52.7,  402.3,                  
        5552,    26526,  20.22,-52.7, 1.15,-84.8, 90.6, 19.3,       26526,    5.5,  20.22,-33.961032,155.031653,-52.7,  402.5,                  
        5553,    26531,  20.20,-52.7, 1.15,-84.8, 90.5, 19.3,       26531,    5.5,  20.20,-33.961027,155.031445,-52.7,  402.6,                  
        5554,    26537,  20.18,-52.7, 1.16,-84.8, 90.4, 19.4,       26537,    5.5,  20.18,-33.961023,155.031241,-52.7,  402.8,          PiTiUi  
        5555,    26542,  20.17,-52.7, 1.16,-84.8, 90.4, 19.4,       26542,    5.6,  20.17,-33.961020,155.031039,-52.6,  403.0,          PiTiUi  
        5556,    26548,  20.15,-52.6, 1.16,-84.8, 90.3, 19.5,       26548,    5.6,  20.15,-33.961020,155.030838,-52.6,  403.2,                  
        5557,    26553,  20.13,-52.6, 1.16,-84.8, 90.2, 19.5,       26553,    5.6,  20.13,-33.961022,155.030637,-52.6,  403.4,                  
        5558,    26559,  20.11,-52.6, 1.16,-84.8, 90.1, 19.6,       26559,    5.6,  20.11,-33.961023,155.030436,-52.6,  403.6,                  
        5559,    26565,  20.10,-52.6, 1.16,-84.8, 90.1, 19.6,       26565,    5.6,  20.10,-33.961022,155.030235,-52.6,  403.7,          PiTiUi  
        5560,    26570,  20.08,-52.6, 1.16,-84.8, 90.0, 19.7,       26570,    5.6,  20.08,-33.961017,155.030031,-52.6,  403.9,          PiTiUi  
        5561,    26576,  20.06,-52.6, 1.16,-84.8, 89.9, 19.7,       26576,    5.6,  20.06,-33.961011,155.029819,-52.6,  404.1,                  
        5562,    26582,  20.04,-52.6, 1.16,-84.8, 89.9, 19.8,       26582,    5.7,  20.04,-33.961003,155.029598,-52.6,  404.2,          PiTiUi  
        5563,    26587,  20.03,-52.7, 1.16,-84.8, 89.8, 19.8,       26587,    5.6,  20.03,-33.960997,155.029370,-52.6,  404.4,                  
        5564,    26593,  20.01,-52.7, 1.16,-84.8, 89.7, 19.8,       26593,    5.6,  20.01,-33.960993,155.029138,-52.6,  404.5,                  
        5565,    26598,  19.99,-52.7, 1.16,-84.8, 89.6, 19.9,       26598,    5.5,  19.99,-33.960992,155.028909,-52.6,  404.7,                  
        5566,    26604,  19.98,-52.6, 1.16,-84.8, 89.5, 19.9,       26604,    5.5,  19.98,-33.960993,155.028683,-52.6,  404.9,                  
        5567,    26609,  19.96,-52.6, 1.16,-84.8, 89.4, 20.0,       26609,    5.5,  19.96,-33.960997,155.028461,-52.6,  405.1,                  
        5568,    26615,  19.94,-52.6, 1.16,-84.7, 89.3, 20.0,       26615,    5.5,  19.94,-33.961004,155.028240,-52.6,  405.3,                  
        5569,    26620,  19.92,-52.6, 1.16,-84.7, 89.1, 20.1,       26620,    5.5,  19.92,-33.961012,155.028018,-52.6,  405.5,          PiTiUiWi
        5570,    26626,  19.91,-52.6, 1.16,-84.7, 89.0, 20.1,       26626,    5.5,  19.91,-33.961020,155.027795,-52.6,  405.7,          PiTiUiWi
        5571,    26631,  19.89,-52.6, 1.16,-84.7, 88.9, 20.2,       26631,    5.5,  19.89,-33.961028,155.027570,-52.6,  405.9,          PiTiUiWi
        5572,    26637,  19.87,-52.6, 1.16,-84.7, 88.8, 20.2,       26637,    5.5,  19.87,-33.961037,155.027345,-52.6,  406.1,          PiTiUiWi
        5573,    26642,  19.86,-52.6, 1.16,-84.7, 88.7, 20.2,       26642,    5.5,  19.86,-33.961046,155.027119,-52.6,  406.3,          PiTiUiWi
        5574,    26648,  19.84,-52.6, 1.17,-84.7, 88.5, 20.3,       26648,    5.5,  19.84,-33.961055,155.026892,-52.6,  406.5,          PiTiUiWi
        5575,    26653,  19.82,-52.6, 1.17,-84.7, 88.4, 20.3,       26653,    5.5,  19.82,-33.961064,155.026665,-52.6,  406.6,          Pi    Wi
        5576,    26659,  19.80,-52.6, 1.17,-84.7, 88.3, 20.3,       26659,    5.5,  19.80,-33.961073,155.026437,-52.6,  406.8,          Pi    Wi
        5577,    26664,  19.79,-52.6, 1.17,-84.7, 88.2, 20.3,       26664,    5.5,  19.79,-33.961083,155.026208,-52.6,  406.9,          Pi    Wi
        5578,    26670,  19.77,-52.6, 1.17,-84.7, 88.0, 20.4,       26670,    5.6,  19.77,-33.961093,155.025980,-52.6,  407.0,          Pi    Wi
        5579,    26675,  19.75,-52.6, 1.17,-84.7, 87.9, 20.4,       26675,    5.6,  19.75,-33.961103,155.025752,-52.6,  407.2,          PiTiUiWi
        5580,    26681,  19.74,-52.6, 1.17,-84.7, 87.8, 20.4,       26681,    5.6,  19.74,-33.961114,155.025523,-52.6,  407.3,          PiTiUiWi
        5581,    26687,  19.72,-52.6, 1.17,-84.7, 87.7, 20.4,       26687,    5.6,  19.72,-33.961125,155.025295,-52.6,  407.5,          Pi    Wi
        5582,    26692,  19.70,-52.6, 1.17,-84.7, 87.6, 20.4,       26692,    5.6,  19.70,-33.961136,155.025067,-52.6,  407.7,          PiTiUiWi
        5583,    26698,  19.68,-52.6, 1.18,-84.6, 87.5, 20.5,       26698,    5.7,  19.68,-33.961147,155.024839,-52.6,  407.9,          PiTiUiWi
        5584,    26704,  19.67,-52.6, 1.18,-84.6, 87.4, 20.5,       26704,    5.7,  19.67,-33.961158,155.024612,-52.6,  408.1,          PiTiUiWi
        5585,    26709,  19.65,-52.6, 1.18,-84.6, 87.3, 20.5,       26709,    5.7,  19.65,-33.961170,155.024386,-52.6,  408.2,          PiTiUiWi
        5586,    26715,  19.63,-52.6, 1.18,-84.6, 87.2, 20.5,       26715,    5.8,  19.63,-33.961182,155.024160,-52.6,  408.4,          PiTiUiWi
        5587,    26721,  19.62,-52.6, 1.18,-84.6, 87.1, 20.5,       26721,    5.8,  19.62,-33.961194,155.023935,-52.6,  408.6,          Pi    Wi
        5588,    26727,  19.60,-52.6, 1.18,-84.6, 87.0, 20.5,       26727,    5.8,  19.60,-33.961207,155.023711,-52.6,  408.7,                Wi
        5589,    26733,  19.58,-52.6, 1.18,-84.6, 86.9, 20.5,       26732,    5.9,  19.58,-33.961219,155.023488,-52.6,  408.8,          PiTiUi  
        5590,    26738,  19.56,-52.6, 1.19,-84.6, 86.8, 20.5,       26738,    5.9,  19.56,-33.961229,155.023264,-52.6,  409.0,                  
        5591,    26744,  19.55,-52.7, 1.19,-84.6, 86.7, 20.6,       26744,    5.9,  19.55,-33.961234,155.023040,-52.7,  409.1,                  
        5592,    26750,  19.53,-52.7, 1.19,-84.6, 86.6, 20.6,       26750,    5.9,  19.53,-33.961236,155.022817,-52.7,  409.2,                  
        5593,    26756,  19.51,-52.7, 1.19,-84.6, 86.5, 20.6,       26756,    5.8,  19.51,-33.961235,155.022596,-52.7,  409.3,          Pi      
        5594,    26762,  19.49,-52.7, 1.19,-84.6, 86.4, 20.6,       26762,    5.7,  19.49,-33.961235,155.022375,-52.7,  409.4,          PiTiUi  
        5595,    26767,  19.48,-52.8, 1.19,-84.7, 86.3, 20.6,       26767,    5.7,  19.48,-33.961239,155.022152,-52.8,  409.5,                  
        5596,    26773,  19.46,-52.8, 1.19,-84.7, 86.2, 20.6,       26773,    5.7,  19.46,-33.961248,155.021927,-52.8,  409.6,                  
        5597,    26779,  19.44,-52.8, 1.20,-84.7, 86.1, 20.7,       26779,    5.6,  19.44,-33.961265,155.021701,-52.8,  409.7,                  
        5598,    26784,  19.43,-52.8, 1.20,-84.7, 86.0, 20.7,       26784,    5.6,  19.43,-33.961289,155.021480,-52.8,  409.8,                  
        5599,    26790,  19.41,-52.8, 1.20,-84.7, 85.9, 20.7,       26790,    5.7,  19.41,-33.961316,155.021267,-52.8,  410.0,          PiTiUi  
        5600,    26796,  19.39,-52.8, 1.20,-84.7, 85.8, 20.7,       26796,    5.7,  19.39,-33.961344,155.021059,-52.8,  410.1,                  
        5601,    26801,  19.37,-52.9, 1.20,-84.7, 85.7, 20.7,       26801,    5.8,  19.37,-33.961372,155.020853,-52.8,  410.2,          PiTiUiWi
        5602,    26807,  19.36,-52.9, 1.20,-84.7, 85.6, 20.7,       26807,    5.9,  19.36,-33.961397,155.020647,-52.9,  410.4,          PiTiUiWi
        5603,    26813,  19.34,-52.9, 1.20,-84.7, 85.5, 20.8,       26813,    5.9,  19.34,-33.961420,155.020440,-52.9,  410.6,          PiTiUiWi
        5604,    26819,  19.32,-52.9, 1.20,-84.7, 85.4, 20.8,       26819,    5.9,  19.32,-33.961440,155.020230,-52.9,  410.7,          PiTiUiWi
        5605,    26825,  19.30,-52.9, 1.20,-84.7, 85.3, 20.8,       26825,    5.9,  19.30,-33.961457,155.020017,-52.9,  410.9,          Pi    Wi
        5606,    26831,  19.29,-52.9, 1.21,-84.7, 85.2, 20.8,       26831,    5.8,  19.29,-33.961471,155.019798,-52.9,  411.1,                Wi
        5607,    26836,  19.27,-52.8, 1.21,-84.7, 85.1, 20.8,       26836,    5.7,  19.27,-33.961481,155.019573,-52.8,  411.3,                  
        5608,    26842,  19.25,-52.8, 1.21,-84.7, 85.0, 20.8,       26842,    5.5,  19.25,-33.961489,155.019340,-52.8,  411.5,                  
        5609,    26847,  19.24,-52.8, 1.21,-84.7, 84.9, 20.8,       26847,    5.4,  19.24,-33.961499,155.019099,-52.8,  411.6,                  
        5610,    26853,  19.22,-52.9, 1.21,-84.7, 84.8, 20.8,       26853,    5.3,  19.22,-33.961514,155.018855,-52.8,  411.8,                  
        5611,    26858,  19.20,-52.9, 1.21,-84.7, 84.8, 20.8,       26858,    5.4,  19.20,-33.961535,155.018615,-52.9,  411.9,          Pi      
        5612,    26864,  19.19,-52.9, 1.21,-84.7, 84.7, 20.9,       26863,    5.5,  19.19,-33.961561,155.018382,-52.9,  412.1,                  
        5613,    26869,  19.17,-52.9, 1.21,-84.7, 84.7, 20.9,       26869,    5.7,  19.17,-33.961591,155.018162,-52.9,  412.2,          PiTiUi  
        5614,    26875,  19.15,-52.9, 1.21,-84.7, 84.6, 20.9,       26875,    6.0,  19.15,-33.961619,155.017949,-52.9,  412.4,                  
        5615,    26881,  19.13,-52.9, 1.20,-84.7, 84.6, 20.8,       26881,    6.1,  19.13,-33.961644,155.017739,-52.9,  412.6,                  
        5616,    26887,  19.12,-52.9, 1.20,-84.7, 84.5, 20.8,       26888,    6.0,  19.12,-33.961663,155.017528,-52.9,  412.7,                  
        5617,    26893,  19.10,-52.9, 1.20,-84.7, 84.5, 20.8,       26893,    5.7,  19.10,-33.961679,155.017313,-52.9,  412.9,          PiTiUi  
        5618,    26899,  19.08,-52.9, 1.20,-84.7, 84.4, 20.8,       26899,    5.5,  19.08,-33.961693,155.017094,-52.9,  413.0,          PiTiUi  
        5619,    26904,  19.07,-52.9, 1.20,-84.7, 84.4, 20.8,       26904,    5.3,  19.07,-33.961709,155.016871,-52.9,  413.2,          PiTiUi  
        5620,    26909,  19.05,-52.9, 1.20,-84.8, 84.3, 20.8,       26909,    5.2,  19.05,-33.961728,155.016645,-52.9,  413.3,                  
        5621,    26914,  19.04,-52.9, 1.20,-84.8, 84.3, 20.8,       26914,    5.3,  19.04,-33.961751,155.016415,-52.9,  413.5,                  
        5622,    26920,  19.02,-52.9, 1.19,-84.8, 84.3, 20.8,       26920,    5.4,  19.02,-33.961775,155.016179,-52.9,  413.6,                  
        5623,    26925,  19.00,-52.9, 1.19,-84.8, 84.2, 20.8,       26925,    5.5,  19.00,-33.961800,155.015934,-52.9,  413.8,          PiTiUi  
