Elapsed time,HeightMSL,      P, Temp,   RH, Dewp,  Dir,Speed,GpsHeightMSL,AscRate,     Pc,       Lat,       Lon, VirT,PotTemp,          KeyFlags
           s,        m,    hPa,   °C,    %,   °C,    °,  m/s,           m,    m/s,    hPa,         °,         °,   °C,     °C,                  
        4240,    19757,  58.44,-57.5, 1.39,-87.2, 52.9,  5.3,       19757,    4.8,  58.44,-33.656869,154.971474,-57.5,  214.1,                  
        4241,    19762,  58.39,-57.5, 1.39,-87.2, 53.3,  5.4,       19762,    4.9,  58.39,-33.656897,154.971436,-57.5,  214.1,                  
        4242,    19767,  58.35,-57.6, 1.39,-87.2, 53.7,  5.5,       19767,    5.0,  58.35,-33.656927,154.971388,-57.6,  214.2,                  
        4243,    19772,  58.30,-57.6, 1.39,-87.2, 54.0,  5.7,       19772,    5.2,  58.30,-33.656957,154.971332,-57.6,  214.3,                  
        4244,    19777,  58.25,-57.6, 1.39,-87.2, 54.2,  5.8,       19777,    5.1,  58.25,-33.656987,154.971269,-57.6,  214.3,                  
        4245,    19782,  58.20,-57.6, 1.39,-87.2, 54.4,  5.9,       19782,    4.9,  58.20,-33.657012,154.971203,-57.6,  214.4,                  
        4246,    19787,  58.16,-57.6, 1.39,-87.2, 54.6,  6.1,       19787,    4.7,  58.16,-33.657034,154.971137,-57.6,  214.5,                  
        4247,    19792,  58.12,-57.6, 1.39,-87.2, 54.7,  6.2,       19792,    4.6,  58.12,-33.657053,154.971074,-57.6,  214.6,                  
        4248,    19796,  58.08,-57.6, 1.39,-87.2, 54.7,  6.4,       19796,    4.8,  58.08,-33.657072,154.971015,-57.6,  214.8,                  
        4249,    19802,  58.03,-57.6, 1.39,-87.2, 54.7,  6.5,       19801,    5.1,  58.03,-33.657093,154.970958,-57.6,  214.9,                  
        4250,    19807,  57.98,-57.6, 1.39,-87.2, 54.7,  6.6,       19807,    5.3,  57.98,-33.657116,154.970903,-57.6,  215.1,                  
        4251,    19812,  57.93,-57.6, 1.39,-87.2, 54.6,  6.8,       19812,    5.4,  57.93,-33.657141,154.970846,-57.6,  215.2,                  
        4252,    19817,  57.88,-57.6, 1.39,-87.2, 54.5,  6.9,       19817,    5.2,  57.88,-33.657170,154.970788,-57.6,  215.3,                  
        4253,    19823,  57.83,-57.5, 1.39,-87.2, 54.4,  7.0,       19823,    5.1,  57.83,-33.657206,154.970726,-57.5,  215.5,                  
        4254,    19827,  57.79,-57.5, 1.39,-87.2, 54.2,  7.1,       19827,    5.0,  57.79,-33.657249,154.970662,-57.5,  215.6,                  
        4255,    19833,  57.75,-57.5, 1.39,-87.2, 54.0,  7.3,       19832,    5.0,  57.75,-33.657297,154.970596,-57.5,  215.7,                  
        4256,    19838,  57.70,-57.5, 1.38,-87.2, 53.7,  7.4,       19838,    5.2,  57.70,-33.657345,154.970528,-57.5,  215.9,                  
        4257,    19843,  57.65,-57.5, 1.38,-87.2, 53.5,  7.5,       19843,    5.1,  57.65,-33.657393,154.970459,-57.5,  216.1,                  
        4258,    19848,  57.60,-57.4, 1.38,-87.2, 53.2,  7.6,       19848,    4.9,  57.60,-33.657441,154.970390,-57.4,  216.3,                  
        4259,    19852,  57.56,-57.4, 1.38,-87.2, 52.9,  7.6,       19853,    4.7,  57.56,-33.657490,154.970320,-57.4,  216.5,                  
        4260,    19857,  57.52,-57.4, 1.37,-87.1, 52.6,  7.7,       19857,    4.6,  57.52,-33.657541,154.970249,-57.4,  216.6,                  
        4261,    19862,  57.48,-57.3, 1.37,-87.1, 52.3,  7.7,       19862,    4.7,  57.48,-33.657589,154.970176,-57.3,  216.8,                  
        4262,    19867,  57.43,-57.3, 1.37,-87.1, 52.1,  7.8,       19867,    4.8,  57.43,-33.657635,154.970100,-57.3,  217.0,          PiTiUi  
        4263,    19871,  57.39,-57.3, 1.36,-87.1, 51.9,  7.8,       19871,    4.8,  57.39,-33.657679,154.970021,-57.3,  217.2,                  
        4264,    19876,  57.34,-57.3, 1.36,-87.1, 51.6,  7.8,       19876,    4.9,  57.34,-33.657724,154.969937,-57.3,  217.3,                  
        4265,    19881,  57.30,-57.2, 1.36,-87.1, 51.3,  7.9,       19881,    4.9,  57.30,-33.657773,154.969851,-57.2,  217.4,                  
        4266,    19886,  57.25,-57.2, 1.36,-87.1, 51.0,  7.9,       19886,    5.0,  57.25,-33.657825,154.969765,-57.2,  217.6,                  
        4267,    19891,  57.21,-57.2, 1.35,-87.1, 50.7,  7.9,       19891,    5.2,  57.21,-33.657879,154.969682,-57.2,  217.7,                  
        4268,    19897,  57.16,-57.2, 1.35,-87.1, 50.5,  7.9,       19897,    5.2,  57.16,-33.657933,154.969606,-57.2,  217.9,  dfv     PiTiUi  
        4269,    19902,  57.11,-57.2, 1.35,-87.1, 50.2,  7.9,       19902,    5.2,  57.11,-33.657987,154.969534,-57.2,  218.0,                  
        4270,    19907,  57.06,-57.2, 1.35,-87.1, 50.0,  7.9,       19907,    5.1,  57.06,-33.658042,154.969466,-57.2,  218.2,                  
        4271,    19912,  57.02,-57.2, 1.35,-87.1, 49.6,  7.8,       19912,    5.0,  57.02,-33.658098,154.969401,-57.2,  218.3,                  
        4272,    19917,  56.98,-57.1, 1.35,-87.1, 49.3,  7.8,       19917,    4.9,  56.98,-33.658152,154.969338,-57.1,  218.5,                  
        4273,    19922,  56.93,-57.1, 1.35,-87.0, 49.0,  7.8,       19922,    4.8,  56.93,-33.658200,154.969277,-57.1,  218.7,                  
        4274,    19927,  56.89,-57.1, 1.35,-87.0, 48.6,  7.7,       19926,    4.7,  56.89,-33.658243,154.969218,-57.1,  218.8,                  
        4275,    19931,  56.85,-57.1, 1.35,-87.0, 48.3,  7.7,       19931,    4.8,  56.85,-33.658283,154.969162,-57.1,  219.0,                  
        4276,    19936,  56.80,-57.0, 1.35,-87.0, 48.0,  7.6,       19936,    4.9,  56.80,-33.658324,154.969110,-57.0,  219.1,                  
        4277,    19941,  56.76,-57.0, 1.35,-87.0, 47.6,  7.6,       19941,    5.0,  56.76,-33.658366,154.969059,-57.0,  219.3,                  
        4278,    19946,  56.71,-57.0, 1.35,-87.0, 47.3,  7.5,       19946,    5.1,  56.71,-33.658410,154.969010,-57.0,  219.4,                  
        4279,    19951,  56.67,-57.0, 1.35,-87.0, 47.0,  7.5,       19951,    5.2,  56.67,-33.658453,154.968961,-57.0,  219.6,                  
        4280,    19957,  56.62,-57.0, 1.35,-87.0, 46.7,  7.4,       19957,    5.3,  56.62,-33.658496,154.968911,-57.0,  219.7,          PiTiUi  
        4281,    19962,  56.57,-57.0, 1.34,-87.0, 46.5,  7.4,       19962,    5.4,  56.57,-33.658539,154.968860,-57.0,  219.8,                  
        4282,    19967,  56.52,-57.0, 1.34,-87.0, 46.2,  7.4,       19967,    5.4,  56.52,-33.658582,154.968806,-57.0,  220.0,                  
        4283,    19973,  56.47,-57.0, 1.34,-87.0, 45.8,  7.3,       19973,    5.4,  56.47,-33.658622,154.968750,-57.0,  220.1,                  
        4284,    19978,  56.43,-57.0, 1.34,-87.0, 45.5,  7.3,       19978,    5.4,  56.43,-33.658660,154.968691,-57.0,  220.3,                  
        4285,    19983,  56.38,-57.0, 1.33,-87.0, 45.2,  7.2,       19984,    5.3,  56.38,-33.658696,154.968631,-57.0,  220.4,          PiTiUi  
        4286,    19989,  56.33,-56.9, 1.33,-87.0, 44.9,  7.2,       19989,    5.2,  56.33,-33.658733,154.968573,-56.9,  220.6,                  
        4287,    19994,  56.29,-56.9, 1.32,-87.0, 44.5,  7.2,       19994,    5.1,  56.29,-33.658770,154.968516,-56.9,  220.7,                  
        4288,    19999,  56.24,-56.9, 1.32,-87.0, 44.1,  7.1,       19999,    5.1,  56.24,-33.658807,154.968462,-56.9,  220.9,                  
        4289,    20004,  56.20,-56.9, 1.32,-87.0, 43.8,  7.1,       20004,    5.1,  56.20,-33.658847,154.968408,-56.9,  221.0,                  
        4290,    20009,  56.15,-56.9, 1.31,-87.0, 43.4,  7.1,       20009,    5.1,  56.15,-33.658888,154.968353,-56.9,  221.2,          PiTiUi  
        4291,    20014,  56.11,-56.8, 1.31,-87.0, 43.1,  7.0,       20014,    5.0,  56.11,-33.658935,154.968297,-56.8,  221.4,                  
        4292,    20019,  56.07,-56.8, 1.31,-87.0, 42.7,  7.0,       20019,    4.9,  56.07,-33.658987,154.968240,-56.8,  221.5,                  
        4293,    20024,  56.02,-56.8, 1.31,-87.0, 42.2,  7.0,       20024,    4.9,  56.02,-33.659042,154.968185,-56.8,  221.7,                  
        4294,    20029,  55.98,-56.8, 1.31,-87.0, 41.7,  7.0,       20029,    5.1,  55.98,-33.659098,154.968134,-56.8,  221.8,                  
        4295,    20034,  55.93,-56.7, 1.30,-87.0, 41.3,  6.9,       20034,    5.1,  55.93,-33.659154,154.968085,-56.7,  222.0,                  
        4296,    20039,  55.89,-56.7, 1.30,-87.0, 40.9,  6.9,       20039,    5.1,  55.89,-33.659208,154.968039,-56.7,  222.2,          Pi      
        4297,    20044,  55.84,-56.7, 1.30,-86.9, 40.5,  6.9,       20044,    5.1,  55.84,-33.659261,154.967994,-56.7,  222.4,                  
        4298,    20049,  55.80,-56.7, 1.30,-86.9, 40.1,  6.9,       20049,    5.0,  55.80,-33.659312,154.967950,-56.7,  222.6,                  
        4299,    20054,  55.75,-56.6, 1.31,-86.9, 39.6,  6.9,       20054,    5.0,  55.75,-33.659357,154.967905,-56.6,  222.7,                  
        4300,    20059,  55.71,-56.6, 1.31,-86.9, 39.1,  6.9,       20059,    4.9,  55.71,-33.659397,154.967860,-56.6,  222.9,                  
        4301,    20064,  55.67,-56.6, 1.31,-86.9, 38.5,  6.9,       20064,    4.9,  55.67,-33.659434,154.967815,-56.6,  223.0,                  
        4302,    20069,  55.63,-56.6, 1.31,-86.9, 38.0,  6.9,       20069,    5.0,  55.63,-33.659471,154.967771,-56.6,  223.1,                  
        4303,    20074,  55.58,-56.6, 1.31,-86.9, 37.5,  6.9,       20074,    5.2,  55.58,-33.659513,154.967726,-56.6,  223.2,                  
        4304,    20080,  55.53,-56.6, 1.31,-86.9, 37.0,  6.9,       20080,    5.3,  55.53,-33.659558,154.967683,-56.6,  223.4,                  
        4305,    20085,  55.48,-56.6, 1.31,-86.9, 36.4,  6.8,       20085,    5.2,  55.48,-33.659605,154.967641,-56.6,  223.5,                  
        4306,    20090,  55.44,-56.6, 1.32,-86.9, 35.9,  6.8,       20090,    5.1,  55.44,-33.659653,154.967599,-56.6,  223.5,                  
        4307,    20095,  55.40,-56.6, 1.32,-86.9, 35.5,  6.8,       20095,    5.0,  55.40,-33.659705,154.967558,-56.6,  223.6,                  
        4308,    20100,  55.35,-56.6, 1.32,-86.8, 35.0,  6.8,       20100,    4.9,  55.35,-33.659762,154.967518,-56.6,  223.7,                  
        4309,    20105,  55.31,-56.6, 1.32,-86.8, 34.5,  6.8,       20105,    5.0,  55.31,-33.659823,154.967477,-56.6,  223.8,                  
        4310,    20110,  55.27,-56.7, 1.32,-86.8, 34.1,  6.8,       20110,    5.1,  55.27,-33.659886,154.967436,-56.7,  223.9,                  
        4311,    20115,  55.22,-56.7, 1.33,-86.8, 33.6,  6.8,       20115,    5.1,  55.22,-33.659948,154.967396,-56.7,  224.0,                  
        4312,    20120,  55.18,-56.7, 1.33,-86.8, 33.2,  6.7,       20120,    5.0,  55.18,-33.660008,154.967356,-56.7,  224.1,                  
        4313,    20125,  55.14,-56.7, 1.33,-86.8, 32.8,  6.7,       20125,    5.0,  55.14,-33.660063,154.967318,-56.7,  224.2,                  
        4314,    20130,  55.09,-56.7, 1.33,-86.8, 32.4,  6.7,       20130,    4.9,  55.09,-33.660116,154.967283,-56.7,  224.3,                  
        4315,    20135,  55.05,-56.7, 1.33,-86.8, 32.0,  6.6,       20135,    5.0,  55.05,-33.660167,154.967249,-56.7,  224.4,                  
        4316,    20140,  55.01,-56.7, 1.33,-86.8, 31.7,  6.6,       20140,    5.1,  55.01,-33.660215,154.967216,-56.7,  224.5,                  
        4317,    20145,  54.96,-56.7, 1.33,-86.8, 31.3,  6.5,       20145,    5.2,  54.96,-33.660260,154.967181,-56.7,  224.6,                  
        4318,    20150,  54.92,-56.7, 1.34,-86.8, 31.1,  6.5,       20150,    5.1,  54.92,-33.660301,154.967143,-56.7,  224.8,                  
        4319,    20155,  54.87,-56.7, 1.34,-86.8, 30.8,  6.4,       20155,    5.1,  54.87,-33.660341,154.967103,-56.7,  224.9,          Pi      
        4320,    20160,  54.83,-56.7, 1.34,-86.8, 30.6,  6.4,       20160,    5.1,  54.83,-33.660383,154.967061,-56.7,  225.1,                  
        4321,    20165,  54.78,-56.6, 1.34,-86.8, 30.4,  6.3,       20165,    5.1,  54.78,-33.660431,154.967018,-56.6,  225.2,                  
        4322,    20171,  54.74,-56.6, 1.34,-86.8, 30.2,  6.2,       20171,    5.1,  54.74,-33.660483,154.966973,-56.6,  225.3,                  
        4323,    20176,  54.69,-56.6, 1.34,-86.8, 30.0,  6.1,       20176,    5.2,  54.69,-33.660539,154.966929,-56.6,  225.5,  d v             
        4324,    20181,  54.65,-56.6, 1.34,-86.8, 29.8,  6.0,       20181,    5.2,  54.65,-33.660597,154.966886,-56.6,  225.6,                  
        4325,    20186,  54.60,-56.6, 1.33,-86.8, 29.7,  5.9,       20186,    5.3,  54.60,-33.660656,154.966847,-56.6,  225.7,                  
        4326,    20192,  54.56,-56.6, 1.33,-86.8, 29.6,  5.8,       20192,    5.3,  54.56,-33.660716,154.966810,-56.6,  225.8,                  
        4327,    20197,  54.51,-56.6, 1.33,-86.8, 29.5,  5.7,       20197,    5.3,  54.51,-33.660773,154.966775,-56.6,  226.0,          PiTiUi  
        4328,    20202,  54.47,-56.6, 1.33,-86.8, 29.5,  5.6,       20202,    5.4,  54.47,-33.660827,154.966742,-56.6,  226.1,          PiTiUi  
        4329,    20208,  54.42,-56.6, 1.33,-86.8, 29.5,  5.5,       20208,    5.5,  54.42,-33.660879,154.966714,-56.6,  226.2,          PiTiUi  
        4330,    20213,  54.37,-56.6, 1.33,-86.8, 29.6,  5.4,       20213,    5.6,  54.37,-33.660929,154.966689,-56.6,  226.3,                  
        4331,    20219,  54.32,-56.6, 1.32,-86.8, 29.7,  5.3,       20219,    5.7,  54.32,-33.660976,154.966670,-56.6,  226.5,                  
        4332,    20225,  54.27,-56.6, 1.32,-86.8, 30.0,  5.1,       20225,    5.6,  54.27,-33.661019,154.966653,-56.6,  226.6,                  
        4333,    20230,  54.23,-56.6, 1.32,-86.9, 30.3,  5.0,       20230,    5.3,  54.23,-33.661056,154.966639,-56.6,  226.7,                  
        4334,    20235,  54.19,-56.7, 1.31,-86.9, 30.7,  4.8,       20235,    5.0,  54.19,-33.661091,154.966626,-56.7,  226.7,                  
        4335,    20240,  54.15,-56.7, 1.31,-86.9, 31.2,  4.7,       20240,    4.9,  54.15,-33.661125,154.966614,-56.7,  226.9,                  
        4336,    20245,  54.10,-56.7, 1.30,-86.9, 31.8,  4.5,       20245,    5.0,  54.10,-33.661159,154.966602,-56.7,  227.0,                  
        4337,    20250,  54.06,-56.6, 1.30,-86.9, 32.6,  4.4,       20250,    5.1,  54.06,-33.661191,154.966588,-56.6,  227.1,                  
        4338,    20255,  54.01,-56.6, 1.30,-86.9, 33.6,  4.2,       20255,    5.2,  54.01,-33.661219,154.966570,-56.6,  227.3,                  
        4339,    20260,  53.97,-56.6, 1.29,-86.9, 34.6,  4.1,       20260,    5.3,  53.97,-33.661244,154.966547,-56.6,  227.5,                  
        4340,    20266,  53.92,-56.6, 1.29,-86.9, 35.9,  3.9,       20266,    5.3,  53.92,-33.661269,154.966518,-56.6,  227.7,                  
        4341,    20271,  53.88,-56.5, 1.28,-86.9, 37.3,  3.8,       20271,    5.4,  53.88,-33.661296,154.966486,-56.5,  227.9,                  
        4342,    20277,  53.83,-56.5, 1.28,-86.9, 39.0,  3.7,       20277,    5.4,  53.83,-33.661324,154.966453,-56.5,  228.1,                  
        4343,    20282,  53.78,-56.4, 1.28,-86.9, 40.7,  3.6,       20282,    5.3,  53.78,-33.661350,154.966420,-56.4,  228.3,                  
        4344,    20287,  53.74,-56.4, 1.27,-86.9, 42.7,  3.5,       20287,    5.1,  53.74,-33.661374,154.966389,-56.4,  228.5,                  
        4345,    20292,  53.70,-56.4, 1.27,-86.9, 44.7,  3.4,       20292,    4.9,  53.70,-33.661396,154.966364,-56.4,  228.7,                  
        4346,    20297,  53.66,-56.3, 1.26,-86.9, 46.9,  3.3,       20297,    5.0,  53.66,-33.661417,154.966343,-56.3,  228.9,                  
        4347,    20302,  53.62,-56.3, 1.26,-86.9, 49.1,  3.3,       20302,    5.1,  53.62,-33.661437,154.966329,-56.3,  229.1,                  
        4348,    20307,  53.57,-56.3, 1.26,-86.8, 51.3,  3.2,       20307,    5.3,  53.57,-33.661454,154.966319,-56.3,  229.3,                  
        4349,    20313,  53.53,-56.2, 1.25,-86.8, 53.5,  3.2,       20313,    5.4,  53.53,-33.661466,154.966311,-56.2,  229.5,                  
        4350,    20318,  53.48,-56.2, 1.25,-86.8, 55.4,  3.2,       20318,    5.4,  53.48,-33.661474,154.966302,-56.2,  229.7,                  
        4351,    20323,  53.44,-56.2, 1.25,-86.9, 57.0,  3.3,       20323,    5.3,  53.44,-33.661481,154.966291,-56.2,  229.8,                  
        4352,    20329,  53.39,-56.2, 1.24,-86.9, 58.3,  3.3,       20329,    5.3,  53.39,-33.661487,154.966274,-56.2,  230.0,          PiTiUi  
        4353,    20334,  53.35,-56.2, 1.24,-86.9, 59.4,  3.3,       20334,    5.2,  53.35,-33.661492,154.966251,-56.2,  230.1,                  
        4354,    20339,  53.30,-56.1, 1.24,-86.9, 60.6,  3.4,       20339,    5.2,  53.30,-33.661495,154.966221,-56.1,  230.3,                  
        4355,    20344,  53.26,-56.1, 1.24,-86.9, 61.8,  3.4,       20344,    5.2,  53.26,-33.661496,154.966186,-56.1,  230.5,                  
        4356,    20349,  53.22,-56.1, 1.23,-86.9, 62.8,  3.5,       20349,    5.2,  53.22,-33.661497,154.966147,-56.1,  230.6,                  
        4357,    20355,  53.17,-56.1, 1.23,-86.9, 63.7,  3.6,       20355,    5.3,  53.17,-33.661500,154.966107,-56.1,  230.8,                  
        4358,    20360,  53.13,-56.1, 1.23,-86.8, 64.2,  3.7,       20360,    5.5,  53.13,-33.661505,154.966067,-56.1,  231.0,                  
        4359,    20366,  53.08,-56.0, 1.23,-86.8, 64.6,  3.8,       20366,    5.5,  53.08,-33.661508,154.966028,-56.0,  231.2,                  
        4360,    20371,  53.03,-56.0, 1.22,-86.8, 64.7,  3.9,       20371,    5.5,  53.03,-33.661510,154.965991,-56.0,  231.4,          PiTiUi  
        4361,    20377,  52.99,-56.0, 1.22,-86.8, 64.7,  4.0,       20377,    5.5,  52.99,-33.661511,154.965954,-56.0,  231.5,          PiTiUi  
        4362,    20382,  52.94,-56.0, 1.22,-86.8, 64.6,  4.1,       20382,    5.5,  52.94,-33.661511,154.965917,-56.0,  231.7,          PiTiUi  
        4363,    20388,  52.90,-55.9, 1.22,-86.8, 64.4,  4.2,       20388,    5.5,  52.90,-33.661512,154.965877,-55.9,  231.9,                  
        4364,    20393,  52.85,-55.9, 1.22,-86.8, 64.2,  4.2,       20393,    5.6,  52.85,-33.661515,154.965834,-55.9,  232.1,          PiTiUi  
        4365,    20399,  52.80,-55.9, 1.22,-86.8, 63.8,  4.3,       20399,    5.6,  52.80,-33.661521,154.965788,-55.9,  232.2,                  
        4366,    20404,  52.76,-55.9, 1.22,-86.8, 63.3,  4.5,       20405,    5.5,  52.76,-33.661531,154.965739,-55.9,  232.4,                  
